config_id,acetylation_level,unloading_rate,loading_constant,rg_mean,rg_stddev,msd_alpha,msd_beta
210,0.5675,0.19012460530993253,0.01744227016324712,10.232556343078613,10.232556343078613,0.588682575458998,2.092068533869818
20,0.2975,0.2254312099735182,0.029545426659769534,7.587209224700928,7.587209224700928,0.5761307274671541,1.8292489273569168
191,0.2575,0.03651573359567397,0.002861167682254644,6.300299167633057,6.300299167633057,0.5702230481993791,1.8064966572212586
211,0.035,0.2433223447686749,0.04836163642696503,5.233107089996338,5.233107089996338,0.5695787845559603,1.594933789537542
212,0.3875,0.012477127231344611,0.014215173048426562,6.661130905151367,6.661130905151367,0.5804119001317048,1.8891817559106743
213,0.46,0.1487937186979163,0.0014568017644973836,7.842418193817139,7.842418193817139,0.5810929624817444,2.0543317318243917
215,0.705,0.5674253252756034,0.0297463849839318,9.270291328430176,9.270291328430176,0.5885330479931973,2.195224013194679
216,0.5125,0.07374682532310427,0.026474526500041992,7.437182903289795,7.437182903289795,0.5805288896516908,1.998395506043054
193,0.8425,0.028947396175707452,0.004430467531588938,10.752358436584473,10.752358436584473,0.5864531455602522,2.3362930068630208
217,0.01,0.03747418855064393,0.05289952961704026,5.430418014526367,5.430418014526367,0.573163975376237,1.586755911123347
218,0.1425,0.869491218239075,0.004125548007137641,5.0472798347473145,5.0472798347473145,0.5526842248087523,1.6278761016418613
219,0.46,0.3018294568276341,0.001403123522675676,8.970738410949707,8.970738410949707,0.579188479152473,2.0391976494559967
220,0.0425,0.047145629593272065,0.004550935909206613,4.746708393096924,4.746708393096924,0.5530328625026117,1.5190375994520713
221,0.2775,0.02694298301822872,0.0556397329749916,6.571222305297852,6.571222305297852,0.5792051581047771,1.8323605251450772
223,0.0825,0.25405435837225143,0.07400713426778198,5.273441314697266,5.273441314697266,0.5739697106147531,1.6422375759896504
224,0.24,0.24375115525886734,0.054733202437465885,6.558589935302734,6.558589935302734,0.5778170059841597,1.7692708107495958
225,0.975,0.20221221830276728,0.0022534612478991847,16.91158676147461,16.91158676147461,0.591927199352503,2.431786767218288
226,0.215,0.028579201933382446,0.009111557892920013,5.553521156311035,5.553521156311035,0.5645218487359873,1.7175377369982097
227,0.015,0.013160394560127065,0.08230818943741623,5.246702194213867,5.246702194213867,0.567381905834946,1.6220848841764905
228,0.0125,0.014151028792065196,0.003921410902201674,4.768087863922119,4.768087863922119,0.5582579605463422,1.4960386596200876
229,0.0225,0.4454447221391184,0.013357584001193922,4.77515172958374,4.77515172958374,0.5581270728595846,1.5194682079376107
1,0.03,0.10320852554823264,0.0032278905243410937,4.788660049438477,4.788660049438477,0.5555061843359371,1.5181973898697358
230,0.12,0.023978361510298432,0.04935537088470204,5.446218013763428,5.446218013763428,0.5750883089807199,1.6567753114665227
231,0.0125,0.02234250062922902,0.008547968926271729,4.844695091247559,4.844695091247559,0.5599238190082023,1.510686648248475
232,0.8075,0.9837425719415939,0.0021647317373805954,11.60032844543457,11.60032844543457,0.5882848717271894,2.351368021008333
197,0.5375,0.06901851252108016,0.0019493029688572015,7.824271202087402,7.824271202087402,0.5755025711477487,2.074144185119694
233,0.0675,0.3074678701948016,0.0038227510737118085,5.1869378089904785,5.1869378089904785,0.557720531694891,1.5781232372076017
234,0.525,0.07889390431777554,0.023288929651849293,7.233403205871582,7.233403205871582,0.5830933648883284,2.017289929779891
235,0.2125,0.5764229815228131,0.006100205829191833,6.179915428161621,6.179915428161621,0.567933257627541,1.7313812129542359
236,0.04,0.13992061866547806,0.0043190071997301575,4.792933940887451,4.792933940887451,0.5569634716879532,1.5150544785451552
237,0.0325,0.20935881532763437,0.0039211273599637905,4.7024407386779785,4.7024407386779785,0.5506720280622195,1.5138851012117436
238,0.07,0.38531298537813335,0.07120273015151364,5.23090934753418,5.23090934753418,0.5711224149814432,1.6308576412474187
239,0.095,0.48446326563688713,0.013422720995245717,5.085344314575195,5.085344314575195,0.5633435582966153,1.5955502442219573
19,0.135,0.03665297544380183,0.007109685024622615,5.18740177154541,5.18740177154541,0.5631110175897132,1.625794646616422
240,0.155,0.014627741408302307,0.0018241073726477078,5.081852436065674,5.081852436065674,0.5582144785484864,1.625990828407267
241,0.04,0.1544389431388921,0.005644588420346571,4.661001205444336,4.661001205444336,0.5497303470604421,1.5133464949738795
242,0.0325,0.6377152122813596,0.08114525140061804,5.276215076446533,5.276215076446533,0.5700867791441283,1.60854719059859
243,0.3525,0.33406347020113497,0.004985308152316883,6.873130798339844,6.873130798339844,0.573299401350712,1.8915934473576985
244,0.06,0.027861221170801455,0.05235365590305904,5.559929847717285,5.559929847717285,0.5759851309467175,1.6246960865651054
245,0.8375,0.2124055557303627,0.0021149238606994977,11.565408706665039,11.565408706665039,0.5881459288173657,2.3426996658359855
246,0.005,0.2596750715238157,0.011411541337670692,4.806758403778076,4.806758403778076,0.5652528273461355,1.5085209365636114
247,0.16,0.1410975534250079,0.0135099265183657,5.386011123657227,5.386011123657227,0.5645122053855971,1.660520307970022
248,0.765,0.027264321500014888,0.022944395549194245,8.457688331604004,8.457688331604004,0.5852449484527161,2.2062461222755863
249,0.3575,0.1536154353947619,0.0010308300317433594,7.476457118988037,7.476457118988037,0.5750874477129256,1.9357366556191677
250,0.0075,0.8005334870070975,0.002128179627336226,4.778965473175049,4.778965473175049,0.5503825370149786,1.4962688282094725
208,0.0075,0.01355483524976428,0.006140864829923879,4.739113807678223,4.739113807678223,0.5523241314614851,1.4969733109598689
251,0.045,0.0711313795374695,0.019981424836779085,5.1099419593811035,5.1099419593811035,0.5719604241020285,1.5649710068958511
252,0.12,0.029214294283548783,0.028859669156533607,5.419279098510742,5.419279098510742,0.5728762583490656,1.6539853762416752
253,0.1125,0.2856647820452292,0.00613285494574031,4.977375030517578,4.977375030517578,0.5548862886027631,1.5885872780488839
254,0.325,0.02911210989340236,0.001737609240190369,6.893857955932617,6.893857955932617,0.5701870982134419,1.8807387887141491
255,0.3275,0.018006804855746933,0.0077632906405562495,7.834419250488281,7.834419250488281,0.5769907448488502,1.889552148084414
256,0.04,0.047382367864824276,0.004200537672371557,4.76260232925415,4.76260232925415,0.5534868779270414,1.5206854400360117
257,0.135,0.024174874124275908,0.0379585287724649,5.310804843902588,5.310804843902588,0.5732431257987031,1.6584069434284803
258,0.0625,0.3842078662019147,0.03760230561586195,5.400478363037109,5.400478363037109,0.5757506853690219,1.5933556139883276
259,0.0225,0.18393446402563668,0.010042636146730623,4.768431663513184,4.768431663513184,0.5593993512417988,1.5054981116569346
260,0.025,0.45749797613871607,0.006609550625036036,4.730104446411133,4.730104446411133,0.551014183993442,1.5138001792548936
261,0.5475,0.020492656028986266,0.010741410684307397,8.140459060668945,8.140459060668945,0.581126032571138,2.0858403158864935
262,0.9125,0.3027064470339609,0.09485273470815007,11.602849960327148,11.602849960327148,0.581494765387239,2.2923457916434087
214,0.635,0.13177505708475099,0.017471431371998285,8.869518280029297,8.869518280029297,0.5863494116910832,2.1263122569125645
21,0.4775,0.11244313643541268,0.061497537453049776,7.596410274505615,7.596410274505615,0.5814249984714787,1.9920523459672879
263,0.005,0.7320378592544878,0.001849882897747544,4.573807716369629,4.573807716369629,0.5469291041623979,1.4832849458252402
