config_id,association_valency,association_constant,association_lifetime,rg,msd_alpha,pair_msd_alpha
227,1,7.726156627431192,0.1930291335066892,7.2836480140686035,0.6603446115414217,0.6651052984608489
229,1,5.138102053578507,0.6052462384098011,9.82118034362793,0.6529882268199332,0.6579502961781881
22,9,14.970424948748226,0.7762078892974343,2.4321036338806152,0.37179488279049416,0.3710672443774621
231,2,23.582673837236484,3.047247387350965,5.699591159820557,0.6198741624596611,0.6265614060524987
235,10,3.7657216023740263,0.1625251344724973,2.4126360416412354,0.561495397588552,0.5656361427501835
230,1,49.254925549939585,9.07430148784218,8.291464805603027,0.6529303884772515,0.6566788983990502
233,10,1.0173742481526455,0.34726057253876536,2.5884509086608887,0.5077911156887869,0.5117504863406229
236,8,27.0826707285603,0.5864895828870723,2.4871304035186768,0.39541445006411885,0.3986737243306457
232,7,1.0300229643328345,0.12088035437431059,2.7390496730804443,0.6210409303137638,0.6235783110850002
237,6,6.97300192378744,6.228765113120395,2.707198143005371,0.34477700986486415,0.3546323111046322
234,5,28.45770733507645,0.284036429841244,2.7740886211395264,0.5049835542507636,0.5076842288134645
238,7,1.9771452453089728,7.35299242882852,2.6763839721679688,0.340681140934722,0.34446981871882437
239,3,11.176961122590166,0.18132015042590446,3.2676455974578857,0.6001317138840137,0.6044331637849317
23,10,39.4339279537077,0.43061950314019026,2.3671023845672607,0.40655271762777934,0.4038824476623326
240,3,7.731231403321345,3.790316520920122,3.5069313049316406,0.5224424370778439,0.5293999208720621
241,7,7.154518555871141,0.9636449468947984,2.592725992202759,0.39194151859897447,0.40271738439683297
242,4,39.009185873803425,0.7560387865374986,2.985710382461548,0.46325306419801554,0.4671381913899717
243,4,14.895686285536739,0.12577274227349114,2.9408886432647705,0.6006808964393,0.6014128553225974
244,7,1.165624007639914,1.846509714343834,2.744255304336548,0.40707592313038354,0.40909730022260987
251,9,72.3635228330864,7.381637252362818,2.4251463413238525,0.2574164381002778,0.26810596616693677
248,5,34.90287297457566,5.833153280703935,2.8565258979797363,0.3732095995941309,0.3691765251336538
245,3,5.336055371086408,3.0642600292799678,3.5500988960266113,0.5318200761797295,0.5357606222872177
246,3,2.925016656434607,0.3935993317969775,3.576573610305786,0.5822505856489045,0.5874895776579208
24,4,3.8076673920052997,0.23921183199885535,3.00935697555542,0.5750429393994009,0.5790085656085361
249,7,8.25255922885411,1.8355189116133392,2.5838100910186768,0.34508595232691813,0.3495617336941528
250,9,21.44170465463388,1.9816386217365596,2.4350690841674805,0.30312155611821157,0.31643052796469817
247,2,25.694928970162373,1.0573951187049373,6.17929220199585,0.6206996667467071,0.6267122293812707
252,10,8.11343439380966,0.3232246196207095,2.3858587741851807,0.46495300626799796,0.4727638778192763
253,8,2.696740676868554,0.34020765265017494,2.5536012649536133,0.49719762968570136,0.5013928943279767
255,5,20.382392151926876,0.1909035383772481,2.7650411128997803,0.5506510625582158,0.5519351263203319
254,1,1.2738157793975866,0.5007309855126959,11.14378833770752,0.655899134139875,0.6607793047423495
256,7,22.96190901575038,8.736783757613996,2.5614349842071533,0.2895005077471302,0.3093703951945989
257,7,13.04779129949052,0.2766597004100154,2.5643513202667236,0.4985580137403786,0.49915948303036634
258,4,4.775374980156822,0.1602056173454453,3.009232759475708,0.6011723908816565,0.6055674471844241
260,8,61.228096355593884,0.3243394006203961,2.4807746410369873,0.4384626602213717,0.4406063493171186
259,2,38.866937066151216,0.4424436363783995,4.7023539543151855,0.6146651482916577,0.619265930670107
261,9,1.2266059041693447,0.5462711334781516,2.58819580078125,0.4571608432729845,0.45784414611262486
25,3,1.1639781550529473,9.174860738553631,5.289925575256348,0.6068505111358253,0.6126680600712473
262,4,54.940888614140064,0.49146706894091063,3.001343011856079,0.48135100840610046,0.48771744819754365
263,4,3.1809301215162513,2.8711243695932596,3.117168664932251,0.4733772394373094,0.4780848064838396
264,5,4.2117655866366555,5.247939248199348,2.845837354660034,0.39650628615432226,0.4029323011392687
266,4,1.2274556312244167,7.3852792305992825,3.418182373046875,0.5082466734060685,0.5112391399881681
265,5,9.208085189739894,5.5456365805653824,2.810293197631836,0.38276745439420323,0.388252143804403
267,2,1.0433185238392286,0.9785906761825037,6.8310418128967285,0.6414648493196456,0.6464933346470331
268,8,1.2443342924909566,4.149591747414551,2.6466567516326904,0.347903367795579,0.3377493413391411
26,5,8.975568877999452,0.15123375045656265,2.772890329360962,0.5836248227937266,0.5860118160166247
269,8,8.337260005316649,0.17228492278082244,2.4978017807006836,0.5512411858792897,0.5534399237370177
270,2,3.0359093115137075,4.49293478994998,7.253880977630615,0.6335534388677567,0.6384940628304107
271,3,6.730164770766968,6.89395297061137,3.806295871734619,0.5349589704431705,0.5388353641692921
272,8,16.807897266166414,4.32531074390547,2.5083930492401123,0.2904545839529855,0.3073201731831035
