config_id,association_valency,association_constant,association_lifetime,acetylation_level,rg,msd_alpha,pair_msd_alpha
39,5,3.680031432613909,0.22567696530215717,0.04,3.24033522605896,0.5792870102622677,0.5803448660906849
41,3,5.931951323951588,0.2940369265377232,0.015,4.975365161895752,0.6309329782972263,0.6367466540500547
40,1,34.98644343906525,5.456122712414412,0.185,9.11609935760498,0.6585274598947515,0.6637562157840585
42,5,22.262694550565488,0.18832057355294024,0.86,5.081428527832031,0.6415458953618297,0.6460644671141801
43,9,10.746018038714155,1.2252246352422997,0.02,2.6730690002441406,0.39738508877557316,0.40474967343006013
44,9,2.559992671360172,2.225203055255618,0.0,2.7761144638061523,0.4105364964432539,0.4153392852773159
45,5,5.124737830380199,0.2938598070996335,0.02,3.3006398677825928,0.5630078268907502,0.5678889254982551
4,4,5.576912607202497,0.9131441585525503,0.2,4.752748966217041,0.604962898784743,0.6100436849514602
49,5,24.864806032926474,9.442083493809559,0.105,4.832369327545166,0.592798165498437,0.5989539114879423
48,9,94.02592244442985,7.117899353790492,0.16,2.7741501331329346,0.3984297439036165,0.40744029350012345
46,2,2.6282934387205965,4.064428772779652,0.06,9.816777229309082,0.6545768679887081,0.6608508361227103
47,4,6.18803205637184,8.43925873304571,0.775,8.761597633361816,0.6513502041250986,0.6554274782470786
50,9,60.046105189906896,0.5833182889474434,0.095,2.689344882965088,0.4102788481922331,0.41501234938506315
51,4,78.59038349528436,2.0884185086649,0.22,4.548893451690674,0.6089515427924922,0.6142451609545752
52,9,19.38053482841768,2.526950809252664,0.0,2.6682753562927246,0.37163631163645555,0.37803962017252335
53,2,1.9473805235477157,0.4482524147490759,0.015,7.249210357666016,0.6543288372150854,0.6574052259231629
54,9,1.2569181326282115,7.099836855926553,0.28,6.82735538482666,0.6150606398054734,0.6210962403723597
55,5,2.0534560565655364,1.293062091736819,0.315,5.813103675842285,0.6107309203220017,0.6167839532921052
56,8,39.27182323176491,0.3154417514727844,0.495,3.0924572944641113,0.5170129715439359,0.5164308890838349
57,9,28.20713648304713,0.4584292520374502,0.035,2.6589910984039307,0.42964195596023125,0.4382803099613649
58,5,9.60259506907414,0.1727163514165166,0.06,3.161256790161133,0.582020364455253,0.5841328402775714
59,3,17.142361038557212,7.1111300990137805,0.005,6.567990303039551,0.646234144027653,0.6524619973912742
60,6,6.11154311505088,0.13512356318804153,0.005,2.9539694786071777,0.5885484712593638,0.5924617481520816
61,6,11.017626132987578,0.2164455918570367,0.21,3.139172315597534,0.5593061709170949,0.5644819194302952
5,1,7.201239971993295,9.587287886410392,0.31,13.106539726257324,0.6591173015437606,0.6634256547803095
62,9,2.0782822622466455,1.8713949847976554,0.395,3.5228922367095947,0.5281212009262255,0.5333628731639601
64,4,2.119372540212336,4.255848615982956,0.015,7.198959827423096,0.6359455588413732,0.6398641168906364
63,3,2.2238944996199814,1.522537320779508,0.025,9.100370407104492,0.6464621175177953,0.6518516995702083
65,8,9.61212759577632,5.054628560058217,0.05,2.7795894145965576,0.4102336995299374,0.4081413323922131
66,8,5.455666737362595,0.6032950362619773,0.05,2.793161153793335,0.45311304716102513,0.45451339296685483
67,6,2.640655390040398,0.2473983795769727,0.095,3.138594388961792,0.5657653829904207,0.5711642581435813
68,10,2.251385196678976,3.599864455767991,0.025,2.751230239868164,0.39384809990834335,0.3923541274800648
69,10,4.876226349095824,6.531981908609786,1.0,9.463536262512207,0.6552191510976108,0.6594830924701057
6,5,83.11150847491761,0.10033513003126712,0.02,3.105463981628418,0.592946919364333,0.5941973590271296
70,5,1.1977534829145247,3.088639942453786,0.06,7.312464237213135,0.6298310580021836,0.6360671279585479
